county_name,State,county formatted,crime_rate_per_100000,PCTPOVALL_2020,diversity index,noaa/temp-jan,noaa/temp-apr,noaa/temp-jul,noaa/temp-oct,edu/some-college,bls/2020/unemployed,life-expectancy,population/2019,avg_income,poverty-rate,Unemployment_rate,cost-of-living/living_wage,cost-of-living/food_costs,cost-of-living/medical_costs,cost-of-living/housing_costs,cost-of-living/tax_costs
"McIntosh County, OK", OK,McIntosh County OK,185.4291709,22.5,0.482254,40.2,61.7,81.5,62.3,29.3,601,74.72,19596,33267,19.7,4.9,13.1,3177,2646,6192,5444
"McKean County, PA", PA,McKean County PA,230.3450522,11.21,0.120768,21.8,43.9,66.1,47,25.4,1685,77.63,40625,45261,14.6,4.9,12.08,3690,2729,6084,3504
"McKenzie County, ND", ND,McKenzie County ND,268.4131415,7.5,0.373199,14,43.9,70.1,44.5,36.6,708,78.29,15024,62549,7.4,5.3,14.26,3246,2632,9336,4498
"McKinley County, NM", NM,McKinley County NM,694.3307688,32,0.381879,29,46.6,69.8,49.8,31.4,2478,74.86,71367,27771,30.1,6.3,13.76,3792,2982,6672,5676
"McLean County, IL", IL,McLean County IL,320.0742068,10.7,0.34064,24,51.2,74.3,53.6,26.5,5762,80.09,171517,49180,14.3,4.7,13.64,3246,2862,6948,5376
"McLean County, KY", KY,McLean County KY,42.12299916,13.6,0.060728,33,56.7,77.6,58.3,32.6,227,75.59,9207,41603,14,6.9,13.76,3177,3022,6780,5835
"McLean County, ND", ND,McLean County ND,84.06010297,8.4,0.191443,10.9,42.5,69.1,43.7,37.9,216,79.37,9450,54518,9.4,4.1,12.85,3246,2632,6864,4056
"McLennan County, TX", TX,McLennan County TX,421.5652577,17,0.58121,46.7,65.4,84.4,67.9,33.6,7410,77.24,256623,41254,18,6,13.14,3177,2760,7788,3814
"McLeod County, MN", MN,McLeod County MN,150.3424467,5.8,0.143207,12.8,45.7,72.2,47.4,39.5,1091,81.3,35893,49136,6.3,4.5,13.66,3246,2696,6144,6386
"McMinn County, TN", TN,McMinn County TN,517.7585449,14,0.185116,37,57,76.8,58.5,27.9,1814,75.34,53794,35897,14.5,4.3,12.12,3177,2813,5904,3517
"McMullen County, TX", TX,McMullen County TX,392.6701571,9.7,0.498969,53.7,71,85,72.6,31.3,20,78.72,743,72150,10.5,4.4,12.47,3177,2760,6588,3619
"McNairy County, TN", TN,McNairy County TN,501.1476664,15,0.180295,38.6,60,79.4,60.7,24.6,726,73.78,25694,32573,17,4.1,12.12,3177,2813,5904,3517
"McPherson County, KS", KS,McPherson County KS,148.8044912,7.7,0.147826,29.9,53.8,79.8,56.6,35.4,599,79.26,28542,51016,7.2,8.5,13.5,3246,2543,6852,5492
"McPherson County, NE", NE,McPherson County NE,98.81473579,13.1,0.04525,25.1,45.3,72.3,48.5,43.3,12,82.41,494,45530,12.6,4.9,12.89,3246,2783,5460,5385
"McPherson County, SD", SD,McPherson County SD,151.7281133,18.4,0.05887,12.9,43.9,71.1,45,31.4,52,81.16,2379,38625,19.5,4.7,12.69,3246,2831,6696,3682
"Meade County, KS", KS,Meade County KS,805.8945429,9.3,0.325889,33.6,54.8,80.6,57.3,34,60,79.24,4033,64262,9.7,5.2,13.16,3246,2543,6288,5364
"Meade County, KY", KY,Meade County KY,65.04621705,11.6,0.205964,32.5,55.2,75.1,55.9,33.8,836,77.29,28572,40026,11.4,4.3,13.3,3177,3022,6024,5649
"Meade County, SD", SD,Meade County SD,77.20020587,8.7,0.221893,21.9,45.2,73,47.4,38.5,683,79.22,28332,43015,8.7,6.9,12.35,3246,2831,6096,3585
"Meagher County, MT", MT,Meagher County MT,154.8786784,16.6,0.087349,23.6,39.7,63.1,42.2,25.7,45,78.48,1862,46128,15.7,4,13.69,3792,2450,6240,6479
"Mecklenburg County, NC", NC,Mecklenburg County NC,556.9251355,11,0.634781,40.1,59.4,78.5,60.3,27.9,47927,79.57,1110356,61137,10.3,4.1,15.93,3177,2728,10884,6544
"Mecklenburg County, VA", VA,Mecklenburg County VA,184.560555,15.4,0.516253,38.2,58.2,79.2,59.4,30,861,76.13,30587,37240,17.3,5.6,13.12,3177,2866,6012,5428
"Mecosta County, MI", MI,Mecosta County MI,570.6597383,13.6,0.15903,19.8,43.2,69,46.4,31.5,1675,79.19,43453,34252,19.9,7.5,13.57,3246,2594,7308,5137
"Medina County, OH", OH,Medina County OH,83.46911357,5.9,0.108015,24.8,47.9,71.2,51.4,30.2,7124,80.26,179746,55691,5.5,5.3,13.48,3246,2720,7020,5117
"Medina County, TX", TX,Medina County TX,166.6701829,11.2,0.53763,52,69.5,83.6,71.2,32.3,1351,78.7,51584,39403,12.2,4.2,12.45,3177,2760,6540,3611
"Meeker County, MN", MN,Meeker County MN,116.7870583,6.2,0.096229,11.6,45.4,72.4,47,37.8,684,80.63,23222,43944,7.9,4.1,13.65,3246,2696,6132,6382
"Meigs County, OH", OH,Meigs County OH,85.12087164,18.8,0.056914,31,53,72.5,53.6,28.7,872,75.92,22907,34067,15.8,6.5,12.56,3246,2720,5436,4790
"Meigs County, TN", TN,Meigs County TN,454.9746759,16,0.100513,36.1,55.8,76.6,57.7,28.6,449,74.04,12422,33526,16.1,6.4,12.12,3177,2813,5904,3517
"Mellette County, SD", SD,Mellette County SD,96.10764056,29.9,0.555249,23.6,46.6,75.1,49.6,29.6,44,74.04,2061,28152,33.3,6.5,12.21,3246,2831,5844,3544
"Menard County, IL", IL,Menard County IL,15.86420243,7.9,0.077996,26.1,52.7,73.8,53.8,34.3,391,78.66,12196,47233,8.2,4.6,13.38,3246,2862,6504,5273
"Menard County, TX", TX,Menard County TX,186.2197393,19.1,0.482363,45,64.2,80.9,64.9,23.8,45,77.87,2138,35311,20.7,4.5,12.34,3177,2760,6348,3580
"Mendocino County, CA", CA,Mendocino County CA,410.5881274,14.3,0.48984,45,52.9,69,57.8,37.1,3292,78.54,86749,50150,14,4.2,15.93,3792,2545,9660,7636
"Menifee County, KY", KY,Menifee County KY,15.90330789,22.7,0.090852,33.9,55.9,76.6,57.5,21.5,201,74.79,6489,30305,26.1,4.2,12.92,3177,3022,5376,5490
"Menominee County, MI", MI,Menominee County MI,180.7406162,11.4,0.120755,14.5,41.6,67,45,33.7,686,79.74,22780,43594,13.5,5.4,12.77,3246,2594,5940,4832
"Menominee County, WI", WI,Menominee County WI,46.32846884,22.6,0.269335,13.2,42.7,67.1,45.2,31.4,253,72.81,4556,30371,25.3,5,13.28,3246,2754,5808,5881
"Merced County, CA", CA,Merced County CA,696.3544912,16.3,0.576306,46.5,60.3,78.3,64.9,30.1,13981,78.92,277680,38519,17,4.1,14.12,3792,2545,7812,5717
"Mercer County, IL", IL,Mercer County IL,247.249351,8.8,0.073982,22.1,50.6,74.6,52.6,35,617,79.51,15437,45046,8.1,4.5,13.25,3246,2862,6288,5222
"Mercer County, KY", KY,Mercer County KY,93.68120287,13.1,0.158535,32.3,54.2,76.3,56.8,29.1,720,76.03,21933,37146,13.8,4.2,13.07,3177,3022,5640,5555
"Mercer County, MO", MO,Mercer County MO,27.06359946,13.6,0.06076,26.1,53,77.1,55,22.3,68,78.92,3617,32388,12.7,4.3,12.73,3246,2681,5112,5509
"Mercer County, ND", ND,Mercer County ND,93.10986965,8,0.113379,12.7,44,70.4,45,42.7,208,79.92,8187,57839,7.7,5.5,13.06,3246,2632,7224,4120
"Mercer County, NJ", NJ,Mercer County NJ,444.6376217,9.5,0.642078,31,51.2,75.2,54.4,21.3,15255,79.8,367430,69344,11.9,4.9,15.47,3690,2864,11388,5122
"Mercer County, OH", OH,Mercer County OH,51.4907807,5.5,0.072207,26.1,51.5,73.6,54.1,28.5,1265,79.33,41172,51562,6.7,5.1,13.06,3246,2720,6300,4969
"Mercer County, PA", PA,Mercer County PA,223.9680542,12.4,0.171694,24.8,47,69.9,49.9,24.1,4651,78.58,109424,43024,13.1,4.7,12.37,3690,2729,6612,3590
"Mercer County, WV", WV,Mercer County WV,366.2235416,15.1,0.174799,31.5,52.2,70.8,53.5,24.6,1968,74.06,58758,37452,18.7,4.6,12.4,3177,2662,5172,4984
"Meriwether County, GA", GA,Meriwether County GA,273.1725697,22.1,0.520496,44.7,61.7,79.4,63.2,29.5,755,74.87,21167,34847,22.2,6.3,14.03,3177,2713,7488,6014
"Merrick County, NE", NE,Merrick County NE,98.81473579,9.6,0.133124,26.8,52.7,76.3,54.4,41.1,159,79.46,7755,47386,11,4.2,13.2,3246,2783,5976,5506
"Merrimack County, NH", NH,Merrimack County NH,129.384606,6.7,0.121044,19.8,44.3,69.4,47.3,29.9,4800,79.89,151391,57924,6.4,6.2,14.24,3690,2935,9756,4133
"Mesa County, CO", CO,Mesa County CO,317.1720184,11.1,0.301108,26.1,47.8,73.4,49.9,34.7,5634,78.77,154210,44935,11.2,5.1,14.56,3792,2810,8556,5628
"Metcalfe County, KY", KY,Metcalfe County KY,20.0340579,21.4,0.085421,34.6,56.1,75.5,57.2,24,313,74.69,10071,31512,22.6,3.5,12.92,3177,3022,5376,5490
"Miami County, IN", IN,Miami County IN,116.2147205,13.1,0.186787,24.7,49.1,72.6,52.3,31.1,1237,77.83,35516,35039,13,4.3,12.82,3246,2848,6000,4625
"Miami County, KS", KS,Miami County KS,197.9594944,7.6,0.129985,29.4,54.8,78.4,56.6,34.4,888,78.97,34237,48748,6.8,5.4,14.25,3246,2543,8136,5785
"Miami County, OH", OH,Miami County OH,64.7724746,8,0.130165,27.5,52.2,74.9,54.8,31.3,3783,78.85,106987,47552,8.8,4.2,13.05,3246,2720,6276,4964
"Miami-Dade County, FL", FL,Miami-Dade County FL,656.0124348,15,0.510018,66.9,74.1,82.9,78.9,24.4,103681,80.9,2716940,50022,15.7,5.3,16.08,3177,2792,13008,4665
"Middlesex County, CT", CT,Middlesex County CT,80.93644677,7.7,0.267092,28.7,50.2,73.9,52.8,26.2,6010,81.02,162436,68673,7,5,15.63,3690,3046,10298,6360
"Middlesex County, MA", MA,Middlesex County MA,211.2954517,7.1,0.410254,25.2,47.2,72,50.5,18.1,64193,81.63,1611699,83795,6.9,5,19.55,3690,3048,19138,5672
"Middlesex County, NJ", NJ,Middlesex County NJ,166.3612488,7.4,0.678917,30.5,50.9,75.2,54.4,21,38031,81.2,825062,61065,8.5,4.7,17.86,3690,2864,14316,7165
"Middlesex County, VA", VA,Middlesex County VA,65.04367218,11.6,0.361586,37.3,57.1,78.2,58.6,32.9,262,78,10582,51213,13.8,4.7,14.21,3177,2866,7848,5857
"Midland County, MI", MI,Midland County MI,121.5457763,10.1,0.14842,21.2,45.9,71.4,49.7,30.1,2964,80.54,83156,60467,9.7,7.3,12.98,3246,2594,6300,4912
"Midland County, TX", TX,Midland County TX,300.3934825,9.7,0.575881,45,65.2,82.6,65.8,31.5,7924,78.36,176832,124455,9.9,7.6,15.99,3177,2760,12876,4639
"Mifflin County, PA", PA,Mifflin County PA,156.5985928,13.2,0.066509,28.3,50.5,73.2,52.6,21.3,1767,79.04,46138,39738,13.3,5.5,12.25,3690,2729,6396,3555
"Milam County, TX", TX,Milam County TX,219.3073199,17.4,0.517065,44.6,62.3,78.9,64.7,29.2,696,76.82,24823,36135,16.3,5,12.34,3177,2760,6348,3580
"Millard County, UT", UT,Millard County UT,173.748223,10.7,0.278008,27.7,49,75.6,51.1,36.9,192,79.28,13188,35196,11.8,6.5,13.07,3792,2694,6036,5150
"Mille Lacs County, MN", MN,Mille Lacs County MN,294.1973445,9.2,0.187473,10.4,43.1,69.4,44.5,36.5,1090,78.72,26277,41582,11.4,4.5,14.21,3246,2696,7044,6625
"Miller County, AR", AR,Miller County AR,956.1771347,19.2,0.449569,43.9,63.9,82.2,64.6,34.4,1332,75.69,43257,33401,14.1,9.5,14.14,3177,2633,7332,6459
"Miller County, GA", GA,Miller County GA,286.5812542,19.8,0.447154,49.4,65,81.2,67.6,32.1,112,75.41,5718,40826,21.3,4.4,13.78,3177,2713,7068,5909
"Miller County, MO", MO,Miller County MO,163.3986928,13.9,0.094969,31.4,55.8,78.4,57.7,27.3,761,76.61,25619,35547,15.1,4.2,12.98,3246,2681,5520,5611
"Mills County, IA", IA,Mills County IA,288.6680988,8.3,0.098473,22.8,50.5,75.5,52.1,34.6,281,77.93,15109,56647,8.8,4.4,14.78,3246,2791,7800,6960
"Mills County, TX", TX,Mills County TX,20.37905034,14.4,0.32426,45.4,64.7,81.2,66.2,32.8,78,78.52,4873,37153,13.2,4.5,12.34,3177,2760,6348,3580
"Milwaukee County, WI", WI,Milwaukee County WI,912.6349471,19,0.619602,21.5,46.1,72.4,51,29,37937,77.66,945726,47589,16.9,4.1,14.32,3246,2754,7536,6319
"Miner County, SD", SD,Miner County SD,42.86326618,12.6,0.087268,15.2,45,72.1,46.7,32.6,55,80.25,2216,52938,10.5,7,12.21,3246,2831,5844,3544
"Mineral County, CO", CO,Mineral County CO,187.6899372,8.7,0.116737,16.1,34.2,57.5,39.3,35.2,27,81.25,769,71095,9.4,3.9,14.37,3792,2810,8220,5552
"Mineral County, MT", MT,Mineral County MT,23.39181287,14.9,0.157137,25.8,42.8,65,43.3,35.8,181,77.84,4397,39957,15.6,7.9,13.48,3792,2450,5904,6391
"Mineral County, NV", NV,Mineral County NV,195.0585176,15.4,0.522881,35.7,52.8,78.8,55.8,38.3,117,74.26,4505,38074,15.9,4,12.01,3792,2614,5580,3484
"Mineral County, WV", WV,Mineral County WV,295.9861392,13.8,0.111369,29.9,52,74.2,53.2,27.5,926,77.41,26868,38815,12.5,7.7,13.02,3177,2662,6228,5223
"Mingo County, WV", WV,Mingo County WV,281.8532819,24.9,0.07406,35.4,56.7,76.9,58.3,23,978,71.38,23424,32051,27.3,6.9,13.05,3177,2662,6276,5234
"Minidoka County, ID", ID,Minidoka County ID,118.2732111,14,0.476751,25.8,46,70,47.8,33,448,78.61,21039,38159,11.3,3.7,13.65,3792,2470,6312,6307
"Minnehaha County, SD", SD,Minnehaha County SD,329.5479849,8.1,0.276718,15.7,46.2,72.4,47.8,33,5135,79.67,193134,57223,8.7,5,12.96,3246,2831,7188,3762
"Missaukee County, MI", MI,Missaukee County MI,112.9493057,12.6,0.098517,18.4,42,66.9,45.4,33.6,632,78.49,15118,34972,10.9,4.7,12.93,3246,2594,6228,4896
"Mississippi County, AR", AR,Mississippi County AR,763.9897241,21,0.522788,37.6,60.9,81.4,61.9,28.5,1559,72.66,40651,31428,23,6.7,12.76,3177,2633,5040,5888
"Mississippi County, MO", MO,Mississippi County MO,693.1802269,19.1,0.41724,34.1,57.7,79.5,58.6,22.3,305,73.66,13180,32216,27.7,4.2,12.81,3246,2681,5244,5542
"Missoula County, MT", MT,Missoula County MT,291.5738728,11.8,0.185555,23.7,42.8,65.4,43.3,31,4017,79.65,119600,49492,11.8,4.3,14.46,3792,2450,7512,6814
"Mitchell County, GA", GA,Mitchell County GA,290.7355175,38.2,0.553171,48.3,64.7,81,66.9,28,538,75.1,21863,35069,30.7,3.4,13.54,3177,2713,6672,5810
"Mitchell County, IA", IA,Mitchell County IA,37.3517602,8.9,0.051106,15,46.6,72,48.9,34.3,205,81.45,10586,63318,9.3,3.1,13.55,3246,2791,5964,6243
"Mitchell County, KS", KS,Mitchell County KS,297.8990279,10,0.079743,28,53,79.6,55.4,38.4,94,79.12,5979,54694,11.1,5,13.16,3246,2543,6288,5364
"Mitchell County, NC", NC,Mitchell County NC,13.0480167,14,0.128912,34.2,52.3,69.9,53,31.7,459,76.8,14964,35932,14.8,2.9,13.05,3177,2728,6084,5362
"Mitchell County, TX", TX,Mitchell County TX,350.9891512,18.7,0.601006,43.2,63.6,82.4,64.6,27.1,189,75.66,8545,31913,19.5,4.8,12.34,3177,2760,6348,3580
"Mobile County, AL", AL,Mobile County AL,552.3100664,17.6,0.535304,50.5,66.4,81.9,69.2,29.3,15121,75.13,413210,38243,17.7,2.5,14.37,3177,2889,8316,5703
"Modoc County, CA", CA,Modoc County CA,754.3456871,17.9,0.372207,31.5,44.6,67.7,48.8,36.6,270,77.5,8841,44822,20.5,3.1,13.2,3792,2545,6240,5373
"Moffat County, CO", CO,Moffat County CO,129.7412806,9.9,0.297211,20,44.2,70.2,45.9,32.4,436,78.46,13283,42130,12.2,2.9,13.91,3792,2810,7452,5376
"Mohave County, AZ", AZ,Mohave County AZ,180.7614638,15.3,0.359677,46.4,63.1,87.9,66.8,37.8,8854,75.71,212181,33148,16,3.1,14.23,3792,2763,7560,5972
"Moniteau County, MO", MO,Moniteau County MO,152.4003048,11.6,0.189873,29.6,54.6,77.5,56.6,24.8,313,78.16,16132,37533,11,2.7,13.11,3246,2681,5736,5665
"Monmouth County, NJ", NJ,Monmouth County NJ,176.5998806,5.9,0.40128,31.8,51,75,55.4,24,28964,80.24,618795,79978,6.2,2.4,16.42,3690,2864,13056,5432
"Mono County, CA", CA,Mono County CA,312.6332244,9,0.482499,27.5,41.4,64.1,45.9,35.5,929,82.96,14444,51325,10.1,3.3,16.41,3792,2545,10464,7836
"Monona County, IA", IA,Monona County IA,153.4919417,11,0.087395,19.7,48.7,74.1,50.6,38.7,208,77.8,8615,48118,12.3,4,13.55,3246,2791,5964,6243
"Monongalia County, WV", WV,Monongalia County WV,270.841074,15.2,0.199379,30.6,52.1,73.2,54.2,22.3,3467,79.15,105612,44679,19.1,4.6,14.61,3177,2662,8916,5831
"Monroe County, AL", AL,Monroe County AL,481.201655,22.5,0.530753,47.6,64.5,80.3,66,24.9,610,74.97,20733,33456,23.3,2.8,12.81,3177,2889,5688,5089
"Monroe County, AR", AR,Monroe County AR,364.4884145,23.8,0.528269,39,61.2,81.2,61.8,24.9,182,73.72,6701,32651,25.5,2.7,13.04,3177,2633,5508,6005
"Monroe County, FL", FL,Monroe County FL,512.1085513,10.2,0.471566,68.6,76,84.1,80.1,30.3,3532,78.85,74228,92119,9.9,3.2,16.82,3177,2792,14340,4881
"Monroe County, GA", GA,Monroe County GA,144.5300919,12.8,0.42165,43.7,60.2,79.1,61.3,25.6,650,77.13,27578,44790,10.6,2.7,13.1,3177,2713,5928,5625
"Monroe County, IA", IA,Monroe County IA,187.2191712,11.4,0.09097,22.4,50.3,74.7,52.6,31.3,204,77.84,7707,43833,10.7,2.8,13.72,3246,2791,6252,6317
"Monroe County, IL", IL,Monroe County IL,44.78547756,4.1,0.064553,31.2,56.2,77.9,58,33.3,1023,80.48,34637,58686,4.2,3.2,14.02,3246,2862,7596,5528
"Monroe County, IN", IN,Monroe County IN,259.3594948,18.2,0.267708,29.2,53.5,74.6,54.9,24.8,3765,80.21,148431,42212,20.8,5.2,13.84,3246,2848,7752,4993
"Monroe County, KY", KY,Monroe County KY,37.449677,22.5,0.122385,34.6,56.1,75.5,57.2,21.1,246,73.83,10650,36385,21.7,2.3,12.92,3177,3022,5376,5490
"Monroe County, MI", MI,Monroe County MI,265.3348939,9.7,0.149833,24.3,47.7,72.6,51.4,35.7,6633,78.27,150500,47496,10.2,3,13.67,3246,2594,7476,5174
"Monroe County, MO", MO,Monroe County MO,102.5757921,13,0.115288,28.3,55,77.4,56.3,28.5,225,78.35,8644,42672,13.4,4.3,12.73,3246,2681,5112,5509
"Monroe County, MS", MS,Monroe County MS,74.75910954,17.5,0.453225,41.9,61.9,80.9,63.2,28.3,1395,75.67,35252,34664,17.9,3.5,12.9,3177,2724,5904,5236
"Monroe County, NY", NY,Monroe County NY,356.854134,13.9,0.447941,24.7,46.3,70.8,50.6,28.4,30774,79.97,741770,52951,12.7,5.5,14.55,3690,2935,8016,6502
"Monroe County, OH", OH,Monroe County OH,27.42543709,14.6,0.047225,29.2,50.8,73,53.6,24.8,606,77.65,13654,34665,14,3.7,13.01,3246,2720,6204,4949
"Monroe County, PA", PA,Monroe County PA,398.4492785,10.5,0.48208,23.8,46.1,69.2,48.7,29.9,9390,79.09,170271,42722,12.2,4.7,13.52,3690,2729,8676,3924
"Monroe County, TN", TN,Monroe County TN,435.2148459,13.8,0.156895,38,58.7,76.9,59,27.5,1611,75.76,46545,33338,16.5,3.8,11.66,3177,2813,5076,3383
"Monroe County, WI", WI,Monroe County WI,101.5497373,10.5,0.158783,16.3,46.8,71.6,48.4,33.5,1288,78.51,46253,41779,10.9,3.5,13.76,3246,2754,6600,6082
"Monroe County, WV", WV,Monroe County WV,170.5851813,15.3,0.064574,31,51.6,72.4,53.4,19.8,431,77.13,13275,30359,15.7,3.7,13.17,3177,2662,6468,5277
"Montague County, TX", TX,Montague County TX,133.3128237,12.4,0.238791,41.1,62,82.6,63.7,31.2,602,74.94,19818,42074,12.9,3.8,12.98,3177,2760,7500,3767
"Montcalm County, MI", MI,Montcalm County MI,185.4052769,13.1,0.149824,21.6,46.1,69.9,49.1,34.9,2555,77.78,63888,34972,12.4,4.8,13.47,3246,2594,7140,5099
"Monterey County, CA", CA,Monterey County CA,435.1415259,11.6,0.569329,50.1,55.4,63.8,60.3,26.5,23082,81.85,434061,56193,12.6,3.4,19.74,3792,2545,16008,9218
"Montezuma County, CO", CO,Montezuma County CO,230.0912565,12.9,0.422692,28.2,45.8,70.3,49,31.2,908,77.64,26183,42998,14.9,3.3,13.72,3792,2810,7128,5302
"Montgomery County, AL", AL,Montgomery County AL,396.6310625,20.4,0.544959,46.4,63.9,81.4,65.3,28.4,8368,75.83,226486,43688,15.8,2.6,13.58,3177,2889,6996,5395
"Montgomery County, AR", AR,Montgomery County AR,339.2743856,18.8,0.146012,39.6,59.4,79.5,60.2,29.9,203,77.1,8986,30834,19.9,3.4,13.27,3177,2633,5892,6100
"Montgomery County, GA", GA,Montgomery County GA,33.25573661,19.3,0.482282,47.5,64.7,81.7,66.2,27.7,210,75.87,9172,29408,19.4,2.7,13.54,3177,2713,6672,5810
"Montgomery County, IA", IA,Montgomery County IA,115.1189563,11.6,0.100076,22.7,50.8,75.9,52.8,36.8,226,78.21,9917,42280,13.2,10.6,13.55,3246,2791,5964,6243
"Montgomery County, IL", IL,Montgomery County IL,330.4781817,13.5,0.120584,29.8,56.5,78.7,57.8,31.7,998,77.84,28414,37717,16,2.7,13.13,3246,2862,6096,5177
"Montgomery County, IN", IN,Montgomery County IN,162.4014459,10.8,0.141849,24.5,49.6,72.6,52,30.3,958,77.94,38338,40056,12.1,5.3,12.82,3246,2848,6012,4628
"Montgomery County, KS", KS,Montgomery County KS,615.303861,17.8,0.344734,33.6,57.2,80.4,59.2,40.1,1078,76.26,31829,37576,15.7,3.5,13.27,3246,2543,6468,5405
"Montgomery County, KY", KY,Montgomery County KY,176.1403251,15.7,0.13333,31.1,52.7,74.4,54.5,28.9,905,75.98,28157,34751,15.8,2.8,13.33,3177,3022,6060,5658
"Montgomery County, MD", MD,Montgomery County MD,184.719434,6.7,0.687803,32.5,54.1,75.5,55.6,18.7,34735,81.48,1050688,89690,7.3,4.7,19.82,3177,3001,17484,7761
"Montgomery County, MO", MO,Montgomery County MO,150.4387798,13,0.098688,29.5,54.4,76.8,55.8,26.5,286,76.81,11551,40396,13.3,3,12.73,3246,2681,5112,5509
"Montgomery County, MS", MS,Montgomery County MS,94.75978395,21.2,0.518066,41.2,59.9,78.8,61.5,25.3,316,73.74,9775,34180,23.7,3,12.9,3177,2724,5904,5236
"Montgomery County, NC", NC,Montgomery County NC,203.1119655,16,0.533881,40.2,59,78.5,60.4,29.3,755,77.33,27173,35611,16.1,3.3,13.22,3177,2728,6360,5430
"Montgomery County, NY", NY,Montgomery County NY,114.2353248,11.9,0.284601,19.2,44.2,69.1,47.3,33.6,1934,78.77,49221,41628,15.9,3,14.49,3690,2935,7920,6478
"Montgomery County, OH", OH,Montgomery County OH,399.5550961,14.7,0.431605,28.5,52.6,75.2,54.8,34.5,21730,76.91,531687,46891,15.3,4.6,13.05,3246,2720,6276,4964
"Montgomery County, PA", PA,Montgomery County PA,171.7185146,5.6,0.380006,31,52.2,75.7,54.5,21.6,34036,80.85,830915,80606,6,4.3,14.47,3690,2729,10368,4199
"Montgomery County, TN", TN,Montgomery County TN,536.6094754,10.8,0.518661,36.4,58.3,78.8,59.4,36,6568,76.66,208993,41031,12,4.2,12.7,3177,2813,6936,3684
"Montgomery County, TX", TX,Montgomery County TX,170.4942731,8.2,0.467128,50.7,67.4,82.8,69.3,30.4,21493,78.74,607391,63605,8.9,6.7,14.33,3177,2760,9912,4158
"Montgomery County, VA", VA,Montgomery County VA,121.6127725,19.3,0.266126,31.5,51.2,72,53,24.4,2330,79.38,98535,37759,20.5,6.3,15.22,3177,2866,9564,6258
"Montmorency County, MI", MI,Montmorency County MI,74.86631016,15.5,0.070326,17.2,41.2,67,45.3,30.3,397,77.43,9328,37363,14.4,5.7,12.77,3246,2594,5940,4832
"Montour County, PA", PA,Montour County PA,275.0660698,9,0.137328,24.8,47.2,70.3,50.6,18.9,554,78.72,18230,57426,9.1,4.3,13.12,3690,2729,7944,3806
"Montrose County, CO", CO,Montrose County CO,176.8476899,10.4,0.370753,25.6,46,71,48.7,32.4,1431,79.59,42758,39930,13.2,5.5,13.88,3792,2810,7392,5363
"Moody County, SD", SD,Moody County SD,187.3828857,9.4,0.344864,13.6,43.9,70.7,46.1,35.3,211,80.33,6576,49690,8.7,5.6,12.21,3246,2831,5844,3544
"Moore County, NC", NC,Moore County NC,198.7181587,9.3,0.380285,40.2,59,78.5,60.4,31.6,2938,79.67,100880,51307,11.3,3.7,14.2,3177,2728,7992,5832
"Moore County, TN", TN,Moore County TN,63.48198699,9.8,0.113472,36.8,56.7,77.6,58.2,23.3,194,79.03,6488,41276,10,6.1,12.12,3177,2813,5904,3517
"Moore County, TX", TX,Moore County TX,243.8914232,10.6,0.584092,35.5,54.6,78.3,57,26.9,398,77.65,20940,41275,11.9,5.3,12.53,3177,2760,6696,3637
"Mora County, NM", NM,Mora County NM,455.7039209,19.8,0.317021,30.8,44.6,64.8,47.8,44.2,166,78.75,4521,35534,21.2,4.5,14.19,3792,2982,7392,5843
"Morehouse Parish, LA", LA,Morehouse Parish LA,639.3909155,23.3,0.523222,43.7,62.8,81.1,64.1,23.7,994,72.8,24874,38495,31,5.7,13.79,3177,3042,7272,5400
"Morgan County, AL", AL,Morgan County AL,254.6186147,14.4,0.386647,40.5,60.4,79.2,61.4,31.3,2634,76.21,119679,39991,13.7,4.4,12.85,3177,2889,5760,5106
"Morgan County, CO", CO,Morgan County CO,88.01577243,10.5,0.510019,24.6,46.7,73.6,48.7,30.1,871,79.14,29068,45685,11.9,5.3,13.16,3792,2810,6180,5086
"Morgan County, GA", GA,Morgan County GA,179.9673809,11.6,0.426681,42.3,60,79.1,62,30.9,497,77.33,19276,50541,11.1,4.3,15.19,3177,2713,9408,6492
"Morgan County, IL", IL,Morgan County IL,230.9863975,12.4,0.195976,26.6,52.9,75.9,54.8,31.4,1089,78.36,33658,41359,13.8,5.5,12.89,3246,2862,5676,5079
"Morgan County, IN", IN,Morgan County IN,45.85709782,8.5,0.072265,26.9,51.3,73.6,52.5,31.6,1912,77.38,70489,44183,8.9,5.7,14.03,3246,2848,8088,5063
"Morgan County, KY", KY,Morgan County KY,22.42152466,24.5,0.120104,31.6,52.7,74.1,54.2,22.4,300,75.65,13309,26831,26.5,5.8,12.92,3177,3022,5376,5490
"Morgan County, MO", MO,Morgan County MO,532.938564,15,0.102404,31.6,56.4,77.8,57.6,26.7,518,76.01,20627,42873,17.8,5.8,12.73,3246,2681,5112,5509
"Morgan County, OH", OH,Morgan County OH,87.22490607,15,0.13687,29,51.2,72.8,53.2,31.2,620,77.66,14508,33180,15.7,6.5,13.01,3246,2720,6204,4949
"Morgan County, TN", TN,Morgan County TN,365.0467716,18.8,0.129545,34.9,54.9,74,56.1,22.4,501,75.69,21403,29380,22,3.9,12.14,3177,2813,5940,3523
